"3상유도전동기","벨트처짐","소음","진동","속도"
217,203,2,4541,1
235,152,1,4547,1
273,149,9,4536,1
224,216,4,4534,1
220,158,1,4540,1
293,173,36,4542,1
393,173,4,4543,1
231,155,5,4545,1
204,226,2,4543,1
232,245,11,4541,1
223,145,3,4537,1
217,189,3,4531,1
243,153,9,4532,1
265,182,9,4528,1
271,242,2,4517,1
227,188,2,4517,1
231,160,2,4510,1
236,239,14,4507,1
230,287,3,4508,1
241,160,3,4512,1
249,172,10,4513,1
228,192,4,4516,1
198,200,3,4502,1
201,194,3,4512,1
211,163,3,4509,1
286,166,5,4513,1
218,173,0,4503,1
258,152,5,4507,1
226,275,7,4492,1
244,232,3,4503,1
259,247,15,4498,1
188,255,1,4506,1
214,206,9,4504,1
238,153,22,4515,1
273,170,7,4525,1
205,254,6,4532,1
236,215,5,4529,1
258,160,11,4530,1
270,244,30,4532,1
229,155,2,4529,1
230,168,3,4530,1
246,175,18,4527,1
283,159,7,4514,1
241,145,10,4528,1
231,147,2,4531,1
266,177,16,4531,1
246,262,5,4528,1
219,247,3,4526,1
243,213,7,4518,1
195,204,3,4511,1
212,195,4,4513,1
248,239,6,4508,1
248,153,4,4504,1
214,151,4,4509,1
241,260,3,4508,1
251,156,9,4514,1
233,161,3,4521,1
212,213,6,4523,1
210,189,1,4529,1
290,150,5,4516,1
228,218,4,4536,1
248,188,2,4540,1
240,289,12,4541,1
231,178,0,4535,1
236,212,5,4539,1
242,168,2,4525,1
240,296,6,4542,1
225,144,4,4533,1
222,180,4,4534,1
256,172,1,4529,1
217,271,9,4524,1
214,258,3,4511,1
226,206,12,4507,1
257,266,5,4505,1
270,222,12,4506,1
219,271,12,4506,1
245,186,3,4503,1
314,222,11,4499,1
250,244,4,4492,1
282,247,5,4499,1
263,255,8,4505,1
252,144,2,4515,1
257,143,8,4528,1
218,182,15,4498,1
256,184,19,4526,1
222,194,3,4502,1
232,146,3,4517,1
234,157,13,4529,1
246,158,4,4537,1
215,279,1,4533,1
245,174,4,4531,1
225,149,2,4532,1
231,237,7,4527,1
229,199,5,4524,1
249,148,10,4518,1
213,254,3,4513,1
200,211,3,4513,1
243,274,3,4504,1
222,184,0,4510,1
243,258,6,4522,1
214,202,1,4510,1
310,208,8,4510,1
361,166,25,4521,1
271,143,8,4512,1
250,171,5,4512,1
240,207,15,4517,1
183,211,3,4511,1
270,282,10,4509,1
254,153,3,4514,1
215,254,5,4510,1
300,155,27,4517,1
220,186,1,4512,1
260,192,1,4513,1
244,165,13,4513,1
244,263,1,4514,1
257,203,19,4510,1
238,151,4,4507,1
261,171,12,4512,1
198,189,3,4511,1
211,154,3,4511,1
327,156,8,4512,1
283,149,2,4512,1
243,163,5,4511,1
265,210,14,4518,1
242,157,1,4505,1
278,284,22,4505,1
292,160,4,4507,1
287,230,18,4518,1
281,161,3,4511,1
245,155,4,4513,1
256,301,2,4514,1
290,219,17,4517,1
553,221,38,4567,4
621,162,38,4551,4
600,266,38,4498,4
618,184,38,4535,4
598,187,38,4549,4
599,181,38,4518,4
617,168,30,4493,4
615,162,37,4545,4
579,252,39,4496,4
600,181,39,4522,4
616,159,40,4565,4
601,198,40,4493,4
593,217,38,4516,4
607,150,40,4462,4
627,148,39,4559,4
606,253,39,4465,4
597,206,40,4545,4
605,262,40,4559,4
602,148,40,4493,4
623,167,40,4573,4
596,206,39,4551,4
617,158,38,4514,4
593,178,38,4576,4
590,289,38,4573,4
595,170,38,4544,4
595,239,38,4524,4
621,166,38,4524,4
600,215,38,4529,4
610,228,38,4529,4
607,173,38,4543,4
584,209,38,4482,4
607,191,38,4598,4
616,255,38,4521,4
599,204,38,4565,4
604,192,38,4585,4
605,173,38,4494,4
597,265,29,4525,4
572,210,38,4502,4
572,212,33,4574,4
603,172,37,4461,4
571,208,38,4562,4
594,232,38,4514,4
585,175,38,4533,4
595,185,38,4518,4
591,254,38,4587,4
587,187,38,4515,4
618,172,38,4544,4
589,215,38,4536,4
591,188,31,4555,4
589,209,35,4554,4
597,224,38,4564,4
603,189,38,4585,4
597,185,38,4564,4
616,186,38,4540,4
582,181,38,4550,4
621,162,38,4531,4
626,145,38,4564,4
620,166,38,4483,4
602,176,36,4540,4
575,166,38,4491,4
596,172,38,4588,4
584,192,33,4516,4
603,165,38,4490,4
587,179,37,4518,4
591,202,38,4576,4
602,183,38,4463,4
591,226,38,4561,4
548,261,31,4528,4
587,164,30,4506,4
615,157,31,4585,4
592,259,37,4461,4
601,166,38,4555,4
546,172,33,4529,4
568,182,34,4527,4
572,183,38,4597,4
625,156,38,4480,4
611,251,38,4553,4
602,238,33,4546,4
597,248,38,4524,4
609,165,38,4547,4
606,226,38,4551,4
618,152,38,4545,4
612,152,38,4567,4
570,234,38,4507,4
606,253,38,4519,4
617,151,38,4615,4
598,154,38,4495,4
603,202,36,4592,4
601,146,37,4487,4
571,241,35,4585,4
574,221,31,4536,4
546,214,35,4532,4
558,168,29,4552,4
550,163,26,4515,4
527,173,38,4556,4
586,155,38,4574,4
524,179,38,4513,4
552,249,31,4560,4
589,175,34,4535,4
560,256,33,4563,4
562,189,33,4543,4
604,176,38,4539,4
582,260,29,4533,4
532,234,30,4542,4
601,241,38,4557,4
624,158,38,4581,4
614,173,38,4542,4
574,261,38,4549,4
602,154,38,4566,4
584,154,37,4558,4
595,196,38,4523,4
604,173,38,4593,4
605,153,35,4502,4
566,188,31,4571,4
543,211,36,4564,4
605,274,38,4574,4
595,146,38,4578,4
564,200,38,4555,4
609,276,38,4536,4
570,179,38,4563,4
553,250,27,4527,4
584,188,38,4611,4
553,186,30,4524,4
574,221,23,4587,4
611,154,30,4533,4
597,214,38,4597,4
594,210,38,4537,4
596,249,38,4608,4
617,158,38,4581,4
582,220,38,4571,4
611,166,38,4577,4
543,230,32,4551,4
599,176,38,4575,4
567,180,30,4593,4
560,187,24,4531,4
606,153,29,4592,4
568,188,38,4471,4
614,150,38,4579,4
564,206,38,4534,4
538,191,38,4511,4
561,275,38,4539,4
537,237,38,4527,4
573,162,38,4548,4
556,151,37,4515,4
507,211,28,4526,4
543,246,29,4536,4
606,171,35,4509,4
627,153,38,4565,4
621,148,38,4526,4
586,195,38,4519,4
620,146,38,4546,4
597,229,38,4525,4
589,246,38,4564,4
544,188,24,4503,4
538,156,24,4541,4
593,148,28,4542,4
540,223,37,4572,4
561,203,37,4543,4
527,213,33,4536,4
572,188,38,4548,4
614,145,38,4531,4
588,186,39,4548,4
588,235,40,4534,4
578,219,40,4556,4
618,156,40,4567,4
614,194,36,4523,4
593,245,40,4534,4
599,169,40,4529,4
592,151,40,4505,4
589,181,40,4549,4
555,176,38,4548,4
573,231,39,4557,4
577,190,30,4551,4
562,179,35,4546,4
596,158,36,4558,4
577,194,40,4587,4
610,259,26,4536,4
607,188,38,4507,4
585,144,34,4564,4
583,150,37,4535,4
556,188,37,4514,4
560,259,34,4586,4
581,185,38,4553,4
600,280,38,4535,4
587,154,25,4582,4
622,149,38,4537,4
589,231,30,4554,4
585,160,34,4609,4
593,196,38,4564,4
590,155,36,4590,4
569,151,38,4567,4
566,251,38,4552,4
571,174,38,4516,4
568,236,38,4569,4
572,164,38,4533,4
577,149,34,4542,4
585,156,28,4554,4
571,166,36,4530,4
575,155,28,4583,4
484,166,28,4545,4
546,172,18,4544,4
550,205,38,4516,4
616,156,38,4517,4
598,193,38,4558,4
600,235,38,4582,4
591,206,38,4555,4
623,165,38,4581,4
617,178,38,4577,4
544,213,38,4558,4
538,191,35,4562,4
562,192,38,4563,4
584,169,38,4558,4
551,180,37,4561,4
563,227,38,4583,4
570,182,38,4564,4
598,228,38,4574,4
613,176,38,4569,4
597,226,38,4554,4
621,161,38,4599,4
612,168,38,4562,4
600,261,32,4593,4
593,175,34,4573,4
599,161,26,4577,4
541,184,38,4564,4
536,196,37,4578,4
534,212,38,4643,4
574,208,35,4552,4
517,150,38,4595,4
547,243,28,4554,4
606,155,33,4556,4
506,259,34,4603,4
548,180,38,4577,4
538,252,38,4577,4
553,216,27,4543,4
540,185,38,4551,4
535,239,38,4570,4
563,258,38,4551,4
571,182,38,4620,4
585,201,38,4509,4
605,183,38,4609,4
611,171,29,4556,4
548,156,24,4574,4
594,153,33,4609,4
597,197,38,4552,4
598,192,38,4572,4
588,161,38,4530,4
576,151,38,4604,4
563,196,38,4591,4
499,227,38,4523,4
541,206,35,4557,4
520,171,21,4526,4
533,161,32,4568,4
563,188,25,4559,4
563,215,25,4584,4
592,252,38,4568,4
603,170,38,4597,4
565,239,36,4542,4
588,164,38,4628,4
571,209,38,4538,4
598,189,38,4598,4
585,243,38,4565,4
552,170,38,4568,4
554,226,38,4588,4
577,185,27,4623,4
545,167,28,4548,4
568,276,31,4631,4
570,206,38,4542,4
562,208,29,4616,4
545,179,38,4566,4
588,154,38,4591,4
579,163,38,4569,4
553,206,30,4611,4
599,172,38,4576,4
556,222,31,4588,4
529,189,38,4596,4
539,246,23,4550,4
559,143,38,4559,4
550,162,28,4598,4
581,286,36,4587,4
597,185,38,4561,4
555,163,38,4597,4
548,168,29,4562,4
584,240,38,4525,4
604,170,29,4575,4
581,196,33,4515,4
531,253,25,4581,4
528,169,29,4550,4
604,156,34,4541,4
607,173,38,4572,4
619,152,38,4506,4
615,169,39,4586,4
591,236,39,4515,4
529,150,37,4530,4
557,212,37,4569,4
592,211,39,4490,4
590,252,26,4571,4
546,152,29,4581,4
577,210,35,4556,4
561,182,27,4511,4
579,159,39,4558,4
616,206,38,4557,7
616,148,38,4573,7
589,236,38,4590,7
603,218,31,4585,7
598,184,38,4601,7
599,217,38,4582,7
624,242,38,4615,7
600,218,38,4584,7
608,219,38,4579,7
599,213,38,4578,7
621,158,38,4550,7
600,183,38,4555,7
624,157,38,4543,7
617,150,38,4557,7
627,170,38,4538,7
603,180,38,4560,7
613,258,28,4569,7
601,256,38,4551,7
579,195,38,4557,7
616,156,35,4551,7
551,236,38,4570,7
581,169,38,4549,7
598,181,38,4544,7
617,155,38,4566,7
584,247,38,4573,7
597,165,38,4552,7
589,180,38,4574,7
579,228,34,4537,7
574,197,34,4537,7
612,244,39,4532,7
584,214,39,4532,7
583,284,40,4510,7
592,226,40,4510,7
624,162,39,4556,7
613,173,39,4530,7
583,227,33,4549,7
600,206,39,4557,7
624,169,39,4569,7
602,202,39,4551,7
600,194,40,4550,7
599,198,40,4536,7
567,200,37,4538,7
622,157,40,4526,7
612,146,40,4545,7
615,168,36,4540,7
611,241,40,4531,7
579,266,40,4560,7
622,149,40,4535,7
611,166,40,4554,7
603,171,40,4552,7
605,262,40,4524,7
599,187,40,4527,7
596,206,40,4548,7
597,186,39,4540,7
571,193,38,4546,7
598,234,38,4541,7
607,261,38,4552,7
605,149,38,4535,7
619,233,28,4527,7
597,182,35,4547,7
602,220,38,4547,7
598,156,31,4543,7
606,302,38,4551,7
616,255,38,4547,7
624,148,39,4555,7
605,198,39,4555,7
611,149,39,4556,7
597,238,39,4556,7
559,161,40,4561,7
557,218,40,4539,7
579,188,39,4541,7
587,175,40,4533,7
613,276,38,4520,7
620,268,40,4545,7
623,201,39,4551,7
625,153,39,4534,7
595,185,39,4548,7
602,198,40,4541,7
617,178,40,4566,7
617,161,40,4566,7
615,240,40,4536,7
605,256,40,4536,7
584,182,40,4539,7
625,144,39,4534,7
615,235,38,4558,7
604,173,38,4579,7
621,148,34,4572,7
609,183,38,4563,7
601,252,31,4547,7
625,148,38,4556,7
612,184,38,4555,7
623,167,38,4555,7
624,159,38,4541,7
599,213,38,4543,7
608,164,38,4550,7
610,152,38,4553,7
596,184,38,4535,7
595,185,38,4540,7
623,146,38,4543,7
625,147,38,4553,7
599,255,38,4552,7
593,173,38,4551,7
590,188,38,4554,7
609,157,38,4569,7
592,214,38,4578,7
619,150,38,4576,7
593,194,38,4587,7
589,220,36,4585,7
620,264,38,4578,7
614,153,38,4593,7
610,265,38,4584,7
613,266,38,4584,7
622,265,38,4546,7
584,163,38,4580,7
616,148,38,4549,7
599,229,38,4558,7
585,189,38,4544,7
607,160,37,4534,7
597,160,38,4542,7
607,174,34,4528,7
622,152,39,4535,7
606,185,39,4558,7
616,157,40,4548,7
626,147,40,4555,7
623,146,40,4549,7
610,167,38,4568,7
581,254,29,4565,7
614,151,38,4574,7
626,160,38,4563,7
596,181,38,4572,7
615,161,38,4569,7
591,177,38,4559,7
617,152,38,4562,7
620,151,38,4556,7
584,165,33,4550,7
618,256,38,4562,7
612,163,38,4571,7
597,234,38,4568,7
615,163,38,4579,7
598,181,38,4555,7
600,194,38,4555,7
598,149,38,4546,7
591,182,38,4546,7
611,273,38,4551,7
623,149,38,4564,7
616,159,36,4580,7
594,174,38,4574,7
599,188,38,4567,7
628,151,38,4592,7
590,279,38,4565,7
620,147,38,4567,7
607,168,38,4562,7
622,149,38,4594,7
612,143,38,4602,7
587,163,38,4585,7
609,174,38,4574,7
592,170,38,4590,7
601,260,38,4589,7
593,225,38,4574,7
623,150,38,4574,7
539,212,36,4584,7
564,210,38,4577,7
554,218,32,4571,7
607,174,38,4584,7
614,158,38,4584,7
619,158,38,4589,7
624,210,38,4563,7
584,272,29,4559,7
602,194,38,4578,7
605,170,38,4564,7
587,153,30,4568,7
619,162,38,4562,7
572,195,38,4561,7
596,197,38,4548,7
610,168,38,4542,7
579,238,38,4543,7
579,203,38,4547,7
596,173,38,4544,7
606,159,38,4555,7
603,167,38,4556,7
550,205,38,4526,7
577,166,38,4528,7
530,243,35,4523,7
576,151,39,4535,7
587,239,40,4546,7
606,166,39,4542,7
600,209,39,4542,7
590,206,38,4548,7
600,177,34,4570,7
568,205,38,4578,7
586,215,36,4564,7
618,146,39,4538,7
576,169,38,4539,7
553,149,38,4556,7
598,198,38,4565,7
532,190,38,4554,7
555,185,38,4543,7
576,265,37,4552,7
604,259,38,4541,7
593,175,38,4570,7
591,162,38,4566,7
614,143,35,4555,7
598,183,38,4558,7
546,199,38,4554,7
592,187,38,4574,7
618,146,38,4577,7
586,226,32,4545,7
596,186,32,4545,7
610,247,38,4564,7
610,159,38,4551,7
598,267,38,4551,7
586,193,32,4540,7
618,164,38,4549,7
596,196,38,4530,7
600,234,38,4544,7
620,145,38,4557,7
605,227,38,4537,7
594,172,38,4544,7
590,180,38,4537,7
592,186,34,4529,7
608,234,37,4550,7
604,163,38,4561,7
595,210,38,4562,7
613,178,38,4576,7
554,186,37,4551,7
607,239,38,4522,7
613,261,38,4535,7
586,181,38,4543,7
602,261,38,4541,7
551,227,38,4534,7
624,157,38,4541,7
596,177,38,4536,7
598,159,38,4543,7
582,265,34,4524,7
612,267,34,4524,7
592,177,38,4565,7
606,257,38,4557,7
622,158,38,4577,7
626,146,38,4565,7
616,147,38,4563,7
608,181,38,4574,7
599,210,38,4579,7
586,210,38,4565,7
613,238,38,4571,7
623,279,38,4599,7
620,172,38,4580,7
624,240,38,4548,7
596,220,38,4562,7
605,155,38,4551,7
612,162,38,4557,7
602,185,36,4571,7
625,158,38,4568,7
613,180,38,4554,7
614,170,38,4549,7
618,162,38,4572,7
604,178,35,4555,7
603,264,38,4564,7
604,166,38,4559,7
617,206,38,4555,7
622,143,38,4549,7
600,218,38,4574,7
598,233,38,4585,7
601,160,38,4576,7
591,181,38,4586,7
598,215,38,4567,7
579,241,38,4568,7
595,186,28,4574,7
608,232,38,4565,7
620,164,33,4547,7
579,186,37,4562,7
614,152,38,4567,7
619,150,38,4568,7
615,227,38,4563,7
588,246,29,4546,7
615,237,38,4563,7
610,163,38,4592,7
600,195,38,4556,7
610,146,38,4578,7
620,161,38,4580,7
575,238,38,4574,7
545,211,38,4570,7
563,202,38,4565,7
613,156,35,4563,7
593,162,38,4561,7
607,170,38,4548,7
575,170,38,4566,7
587,252,38,4562,7
597,171,38,4569,7
591,226,38,4565,7
580,193,38,4562,7
561,228,36,4577,7
588,203,38,4575,7
601,171,38,4582,7
579,310,38,4551,7
520,230,38,4551,7
560,198,27,4571,7
587,167,21,4551,7
605,145,38,4578,7
565,176,29,4582,7
604,166,31,4574,7
